valid_time,ssr,ssrd,fdir,d2m,t2m,u10,v10,tcc
2022-06-13 01:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.35664760861448,11.677372811756243,5.744997756095804,-2.0746004395928543,0.4069618256574788
2022-06-13 02:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.29922579259295,11.469425931984972,5.540270120231875,-2.0792949251085995,0.4190918170070734
2022-06-13 03:00:00+00:00,0.0009371936175376469,0.0010266442016020978,0.0,8.307113274065102,11.348189300144497,5.2720356623802695,-1.9336545663301363,0.4398534038044832
2022-06-13 04:00:00+00:00,2.6839586161338027,3.005614820486357,0.7825499288858143,8.340354755227168,11.307051201808918,5.079728640763285,-1.755305283386764,0.4661993915883
2022-06-13 05:00:00+00:00,35.31874346851208,41.119464418575106,17.940411166792973,8.544268588389798,11.478655496214003,5.035007150043761,-1.5460208190937117,0.5008355764399149
2022-06-13 06:00:00+00:00,107.61091309282554,124.55825748598703,67.90131297162658,8.774061617043287,11.901816240634162,5.015139902333132,-1.4504646901565006,0.5555634303850401
2022-06-13 07:00:00+00:00,197.86853938418815,225.620010846589,137.19628521832,8.824751969885085,12.310291275016652,5.069025704215136,-1.552629097368716,0.6072278322860958
2022-06-13 08:00:00+00:00,296.2674253030143,332.7293519228276,214.5899901262597,8.754441667224796,12.708489467893287,4.854550334256271,-1.3259400919673874,0.6564221720457944
2022-06-13 09:00:00+00:00,372.3960049525806,414.054074968887,260.4409564300435,8.650186309540572,13.058998204152488,4.719202496254,-0.9619582906448731,0.694869781198906
2022-06-13 10:00:00+00:00,437.09870385980764,482.9832761324238,292.2773228271057,8.567444378807807,13.36498549278923,4.493793870071266,-0.580816247826746,0.7670159754834115
2022-06-13 11:00:00+00:00,487.00191293420755,534.888339775604,310.41952192851807,8.612542130862494,13.6218150356965,4.380432160830408,-0.16811545975746475,0.7770536865622518
2022-06-13 12:00:00+00:00,509.89332384568297,560.0358550462864,315.9039021518684,8.697500637994494,13.864628026279831,4.231128452225208,0.21806745339023817,0.7925495733923994
2022-06-13 13:00:00+00:00,518.5467166535697,570.0287524676052,314.25378265032066,8.777302766225091,14.078301127617806,4.045752467185336,0.619795438934108,0.786705783984439
2022-06-13 14:00:00+00:00,479.5614134657525,527.1514926907571,285.5902316019747,8.885303078294328,14.215519196372952,3.9827167336703577,0.925268997174315,0.7742951209149116
2022-06-13 15:00:00+00:00,428.3648367784303,472.23581823153785,248.42307583915337,8.914489363041127,14.288900995127733,3.9642149049541016,1.1348891117056505,0.7755084200901702
2022-06-13 16:00:00+00:00,350.6701156206447,388.2987129666629,198.20235295249347,8.940932303552927,14.259031934480163,3.942005101500728,1.19938216783919,0.7984900855728154
2022-06-13 17:00:00+00:00,271.77853546937155,303.6726658301403,145.62055797848114,8.994135205229725,14.168972957808592,3.88560313216782,1.1441863436055684,0.8179865533361217
2022-06-13 18:00:00+00:00,179.20813422078498,201.94098612006323,85.7335335593837,9.03741247398574,14.012483389190152,3.7399467925082575,1.0840394756263192,0.7997105219508466
2022-06-13 19:00:00+00:00,99.55522847979147,113.84467907613258,38.08211255202829,9.070939043177646,13.773138392343526,3.4705429627792563,1.0142201558614903,0.7828056764389558
2022-06-13 20:00:00+00:00,41.312084925732385,47.36929383682059,11.189548359225874,9.131925531073136,13.360177979806338,3.1957710719845505,0.9960661399610751,0.7771771186985893
2022-06-13 21:00:00+00:00,6.586060487654236,7.449493960588603,0.88452922693532,9.150141312977382,12.890773484668728,2.946071359256683,1.0183458856688492,0.7620342138048649
2022-06-13 22:00:00+00:00,0.08286762074508973,0.0893578962002186,0.00399916128339938,8.992037099806964,12.423663001309023,2.869352642760306,1.0659012790319151,0.7762972849332404
2022-06-13 23:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.924900101598837,12.133417514888038,2.628694250582195,1.1054591320970601,0.7532795096217874
2022-06-14 00:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.854487378460021,11.918318898600717,2.433312740754053,1.1876529129132516,0.7103198602624025
2022-06-14 01:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.795497706497486,11.723058829715171,2.2867487091176177,1.2674961877514488,0.690079027748853
2022-06-14 02:00:00+00:00,9.999996586968585e-16,0.0,0.0,8.757034255408598,11.578633308173721,2.115791206885967,1.3615102278475775,0.69339703940808
2022-06-14 03:00:00+00:00,0.0015670633872666639,0.0016462768133760808,0.0,8.678168354037382,11.413114401009693,1.9373276688374323,1.41397742791402,0.7051934075078993
2022-06-14 04:00:00+00:00,1.9144203662848445,2.113833278510259,0.23725092325446445,8.641804991724825,11.324922295388205,1.828881202611329,1.4790188525797372,0.7168987114385265
2022-06-14 05:00:00+00:00,26.175093849807467,30.32476326702823,9.344227060929006,8.797432231274968,11.521265533467215,1.688947916317524,1.5412877598292216,0.7114678515845266
2022-06-14 06:00:00+00:00,87.95425561385886,101.63699818472344,44.282093351703445,9.064612637425853,12.067958057148303,1.5101472670683775,1.6603160434978603,0.6998354109709992
2022-06-14 07:00:00+00:00,168.87183930712547,192.6559579580522,94.84228175885475,9.114383026680855,12.64668041069092,1.4687211280473682,1.813957351875287,0.6831289229989207
